Dim1,Dim2,Class
-9.055526,2.3675795,1.0
64.29787,23.332996,3.0
-9.551618,1.2180104,1.0
69.79881,-59.182632,4.0
-8.175169,-3.9725559,
-28.298391,15.943358,4.0
68.99833,-7.6140766,1.0
-1.5171928,-68.73784,4.0
-57.46808,61.64096,4.0
-39.97965,-56.501163,
-42.575897,-59.771057,1.0
-34.99706,-18.81758,3.0
31.00189,-36.903584,4.0
-10.111477,37.403282,1.0
-47.30863,39.459087,1.0
33.094837,0.122686826,3.0
48.527245,-30.02458,1.0
-62.834064,65.98733,1.0
-56.27351,18.837946,1.0
-36.225662,-19.241476,3.0
-26.143988,16.548822,4.0
-54.74211,58.00877,1.0
10.897894,-65.86857,1.0
67.18556,17.177557,3.0
63.289875,23.943432,3.0
0.95226634,-1.8559161,5.0
24.095812,-45.711,1.0
40.914837,-28.56979,1.0
-56.061417,63.28321,1.0
-57.982433,55.89629,5.0
-24.645615,-19.163889,1.0
-4.6118293,-83.75451,
11.957832,31.484123,1.0
7.0955286,-17.760395,4.0
-49.696907,42.043835,3.0
12.815514,47.226692,1.0
-45.139652,65.63432,5.0
20.370092,56.387634,1.0
-21.921907,51.661594,1.0
-18.41647,47.837963,1.0
-63.750175,67.3439,5.0
11.382409,54.606678,1.0
-4.5219584,48.806488,1.0
-29.99349,-53.22768,4.0
-0.9007444,46.974884,3.0
-42.21385,-58.672977,1.0
-16.040493,65.33508,1.0
-37.51908,30.66271,1.0
-50.425446,65.26541,1.0
60.19937,-37.39723,
-5.6425323,-71.47648,1.0
50.54325,-29.510607,
41.56843,-12.085105,1.0
-66.28338,66.177055,1.0
-59.254578,41.113007,4.0
-64.44009,58.717327,5.0
-54.18994,39.1745,1.0
-4.169605,-46.12451,4.0
-6.2095537,-10.097019,1.0
61.882538,-35.395035,1.0
37.757706,-46.53407,3.0
54.572666,-31.301138,4.0
9.838588,-37.937946,1.0
-49.711704,59.439304,1.0
-36.479935,31.143549,1.0
-52.048393,-52.7076,1.0
43.07195,-10.837687,3.0
36.743702,-21.678347,4.0
18.379318,-9.012021,1.0
82.40444,0.8644165,4.0
13.093708,-2.2170522,5.0
-57.250294,53.645935,5.0
7.7101483,63.533,1.0
-27.451014,45.3015,1.0
-55.160328,41.202187,4.0
26.62194,29.48252,1.0
58.324753,-33.575226,1.0
24.599335,-28.91441,3.0
18.98471,-8.555437,1.0
16.337204,11.726149,3.0
29.473185,-1.706907,1.0
-30.802444,-55.25723,4.0
-3.3903258,-70.67025,4.0
4.371892,-82.516075,3.0
62.64922,-1.5562198,3.0
-0.37380052,49.291435,1.0
-34.118797,-50.895054,
-2.2420015,42.638496,4.0
-15.0283,64.82693,1.0
48.17192,-47.132236,3.0
76.738846,-20.603802,3.0
10.183101,-16.602142,1.0
62.67983,-23.191202,3.0
72.00609,42.575813,
54.55882,36.214283,1.0
54.23998,36.079624,3.0
-39.024776,38.087673,3.0
-51.71083,34.761265,4.0
-0.82330644,-59.979004,4.0
-52.62346,-40.86141,3.0
33.69702,-62.616734,1.0
-1.8442293,-79.80059,4.0
-67.360344,65.465004,5.0
-26.226542,16.555902,3.0
-35.96189,-18.94815,4.0
9.602373,9.524979,3.0
-51.02941,-5.01669,4.0
-25.994228,27.678047,4.0
-28.54715,-61.613842,3.0
-29.429283,52.00994,3.0
38.287037,-44.80665,4.0
-41.448654,7.5162635,1.0
32.077927,-45.51256,1.0
-32.533203,24.155691,1.0
-0.8229823,5.6567397,1.0
12.402715,-39.295322,3.0
-34.40017,-5.705902,4.0
28.270794,-61.001446,4.0
-9.733372,-84.59697,
-53.69106,54.491043,5.0
27.685053,1.2220143,1.0
-20.470291,30.902117,3.0
10.8083105,-77.76971,4.0
29.836039,-61.127632,4.0
-11.905728,5.682346,3.0
24.41469,-61.54259,3.0
77.6917,21.570986,3.0
-36.641872,51.642513,1.0
-57.669044,41.611862,3.0
38.894924,-20.663574,4.0
-26.30217,21.698055,1.0
-24.610905,-8.394905,3.0
30.809256,-27.390282,3.0
10.129389,12.409742,4.0
-20.727674,46.271812,1.0
30.142027,-29.93791,3.0
28.54907,-37.302055,4.0
-24.965118,-11.125025,4.0
-20.668995,-53.10711,1.0
-4.944249,-19.107883,3.0
-8.118385,0.05345539,1.0
33.931343,-59.730362,
75.870285,-62.387455,1.0
-37.11121,51.580856,1.0
37.448833,-16.733881,4.0
58.12805,35.857742,3.0
-46.700546,61.032997,1.0
0.27791333,-69.830864,
56.830635,-35.307667,4.0
69.30948,-61.81941,
-45.395138,63.082428,1.0
-16.554882,66.567566,1.0
-12.422896,62.628742,1.0
-49.57921,-53.85815,
70.30996,-67.04653,4.0
-28.819712,24.10251,1.0
9.424918,66.33789,4.0
-20.873095,48.270382,1.0
-54.35198,59.905365,1.0
-33.293835,43.777287,4.0
-13.193919,40.129745,1.0
8.759876,-37.945576,1.0
31.046547,-43.08598,4.0
69.809586,-8.624646,1.0
53.754463,20.132906,1.0
13.627638,23.085146,1.0
-12.396864,33.27331,4.0
12.773392,-75.38697,1.0
11.662004,-14.523302,1.0
-43.561417,-65.713005,1.0
-37.355038,68.79869,1.0
70.499825,45.168198,1.0
9.879266,64.42361,4.0
54.081615,33.273415,4.0
-48.822994,52.473095,1.0
9.537969,-35.68683,1.0
-66.05746,58.927074,5.0
-65.50183,64.34214,1.0
-40.78276,58.793106,1.0
-56.816204,54.91659,1.0
70.32252,2.5210028,3.0
10.213643,66.45318,1.0
-17.073786,54.579975,1.0
-58.813187,61.92628,1.0
-35.34448,39.78167,1.0
-58.64046,33.45562,3.0
28.459694,29.172728,3.0
-7.6749754,-79.645676,1.0
-32.280575,66.071724,1.0
55.694263,39.809666,1.0
-3.1431088,7.223045,1.0
-30.573137,-69.8293,1.0
-5.4397993,41.885784,4.0
3.2766697,-57.133385,
33.029354,-62.477455,
54.131203,20.816744,1.0
42.188858,-9.664788,4.0
78.402115,-4.742035,4.0
-24.341002,-57.540295,1.0
-40.28193,49.796963,1.0
-27.460672,36.13873,4.0
-20.722559,30.808828,3.0
69.81408,2.6480856,4.0
30.210783,4.9766393,3.0
54.72569,-25.426254,1.0
-4.6984262,14.979533,3.0
33.78449,-58.244064,4.0
72.49779,18.067389,3.0
58.55563,20.338999,3.0
53.71863,22.482105,1.0
-38.77168,44.99019,4.0
-61.109135,44.0215,1.0
14.433022,52.397697,1.0
16.188349,57.88964,3.0
-7.17745,-82.9445,1.0
0.6287809,20.921534,3.0
-18.64562,28.968409,5.0
-29.301983,27.874302,3.0
66.14406,45.1129,1.0
5.4509635,35.82962,4.0
72.45998,-60.545715,
-44.13459,-53.584114,1.0
-38.25911,51.376915,3.0
-31.157352,34.57218,4.0
-9.463227,-0.6523918,1.0
28.54258,-60.75814,4.0
-21.895754,-24.783094,1.0
79.08732,-5.0260687,1.0
69.901215,0.104013935,4.0
-32.227978,66.06721,1.0
-16.766245,-32.214848,4.0
64.80513,11.185346,1.0
74.81979,-21.479092,3.0
-16.823812,56.63978,1.0
29.563692,-65.0728,4.0
72.45998,-60.545715,1.0
70.2902,-57.689472,1.0
-37.773876,-69.95098,1.0
68.45582,-62.153038,
42.926796,-26.71745,1.0
29.582912,-50.135387,1.0
53.39463,46.273575,1.0
59.159565,-20.342834,3.0
15.179544,-39.297462,1.0
61.65336,36.81318,3.0
4.169942,48.084415,1.0
-45.109142,51.28802,1.0
16.083046,5.1359634,1.0
-15.026263,19.895658,3.0
-41.435196,-58.043762,1.0
-22.660841,52.485703,1.0
-47.657894,66.808464,5.0
-0.52346444,22.01191,1.0
78.290665,-2.1303396,3.0
-57.971416,41.21325,1.0
5.9311953,-86.06569,1.0
10.922327,59.333073,5.0
69.53051,0.6160102,4.0
40.79287,-19.879015,1.0
-21.710484,-17.309439,
23.232983,41.188465,1.0
61.573627,32.81059,1.0
-43.408745,64.25944,1.0
-11.214766,-74.39608,4.0
13.08021,-14.171805,5.0
44.20408,-52.40691,3.0
-21.438873,47.053288,1.0
-27.19153,-15.237286,4.0
-38.074825,27.311779,3.0
-28.26427,-52.96891,1.0
40.716805,29.49256,1.0
57.333885,21.334387,3.0
69.79881,-59.182632,4.0
54.996872,38.136093,3.0
-16.292166,65.61369,1.0
-46.04717,66.53843,5.0
-34.728195,10.5669,1.0
65.12413,10.4893055,
30.064005,-60.791553,
-0.9240493,-75.38843,1.0
55.34375,-33.294365,1.0
68.08888,-22.52888,3.0
-0.88942665,51.70678,1.0
26.633718,17.001678,1.0
-3.8980036,-47.462715,4.0
-22.770483,28.13601,3.0
-44.931793,64.16282,1.0
78.55093,0.2465032,3.0
7.756814,-2.0776558,1.0
-56.715355,-26.177044,1.0
-46.101807,50.134983,1.0
-8.142821,-80.85894,
-59.867428,64.454636,5.0
-48.320267,63.98222,1.0
39.755104,-56.279182,3.0
-41.768433,-63.355793,1.0
-22.49673,43.76418,1.0
-55.973984,54.992527,5.0
45.2401,-50.63971,3.0
-3.212039,-10.068447,4.0
78.3171,-2.1842053,3.0
31.103863,-45.26046,4.0
-4.0461917,48.612793,1.0
-56.014854,18.273962,1.0
11.954859,-19.01919,4.0
-6.3427644,-85.28299,1.0
31.152193,4.165649,1.0
6.3685794,-19.07961,1.0
-56.353462,63.420975,1.0
2.4766345,-82.8685,1.0
12.282953,-43.997585,1.0
12.836427,-44.59955,1.0
-41.203583,-57.79699,1.0
12.359596,-44.08728,1.0
10.253735,-47.13553,1.0
-60.94376,60.02084,1.0
5.0985146,-84.82622,1.0
4.5837655,-36.71493,4.0
-7.1044874,2.4646494,1.0
74.05671,15.967481,1.0
43.241314,-7.8941703,1.0
41.911873,-8.562675,1.0
-23.369608,58.965656,3.0
30.223326,-61.228947,
-30.418076,51.275665,1.0
8.8990345,-18.839033,1.0
4.5345416,-36.805183,1.0
6.3488197,-37.532883,1.0
9.389263,-32.915222,1.0
-58.77492,50.85906,1.0
-22.181034,34.223408,4.0
9.486821,-45.75848,1.0
10.451184,-45.504642,1.0
11.917698,-45.03302,1.0
-10.251103,-85.42496,1.0
39.315025,-43.916424,4.0
-62.88504,63.448536,5.0
10.547415,-45.193954,1.0
-55.10949,60.172047,1.0
-2.3758047,-8.413026,1.0
-16.3835,43.2115,4.0
63.438374,-19.243595,4.0
-32.558243,-70.62494,3.0
8.982617,-33.25076,1.0
-26.739136,-60.81002,1.0
70.82154,-69.07245,1.0
-22.615665,55.591305,1.0
70.30998,-67.04651,1.0
80.54421,0.20428018,1.0
-26.223064,-54.183323,3.0
10.271157,-45.972446,1.0
8.117043,-46.035995,1.0
60.205364,55.910854,3.0
50.821262,-30.630924,1.0
-37.07782,-65.86513,1.0
8.987182,-37.05073,1.0
-15.514874,9.025565,1.0
-40.533176,59.131546,5.0
-3.986483,-72.32684,1.0
35.357937,-46.25617,1.0
10.560267,-43.97473,1.0
-8.887243,2.404015,1.0
73.545815,-12.242458,1.0
-4.786044,-16.07152,4.0
-64.94739,65.0957,1.0
-18.750675,-60.386475,4.0
-36.584316,52.116547,1.0
69.124954,16.289837,3.0
58.202583,32.048668,1.0
63.189423,10.257125,
-23.072714,43.896843,1.0
42.610184,-10.050087,1.0
-30.790483,-53.86491,4.0
10.521298,-43.89068,
-22.404118,27.876268,3.0
-51.526043,-56.489166,1.0
-29.888107,17.788364,4.0
26.962887,51.594036,1.0
70.309814,-67.04661,4.0
-15.733073,-36.445263,
70.309944,-67.04654,3.0
70.82154,-69.07245,3.0
83.2729,6.0406046,1.0
-7.6522083,-62.214195,
0.0747161,-75.78095,4.0
-39.854515,26.554237,1.0
-14.615509,0.60970324,
1.8722903,-37.828606,1.0
-58.67199,40.371944,5.0
-14.6539755,63.7576,1.0
8.293769,13.555286,1.0
-40.60208,49.731552,5.0
55.92065,42.442135,1.0
-33.017082,16.75607,4.0
-37.53875,33.92775,5.0
-26.786554,-11.894015,4.0
14.483232,31.024729,3.0
-57.234417,39.973663,4.0
-34.54956,-18.782911,4.0
-50.78382,-50.521446,1.0
-43.767014,51.66151,4.0
12.667784,-79.31248,3.0
-40.131527,-65.0187,1.0
43.682953,-50.78685,1.0
59.75823,33.568714,4.0
41.145542,-48.01934,1.0
71.26847,42.93811,4.0
-39.686447,-7.441294,
-27.497047,32.274635,1.0
-5.4804816,-46.005642,3.0
69.66095,46.87222,
-49.55846,53.082035,1.0
49.93521,-31.580992,
41.506077,-56.964073,3.0
-51.78029,41.80404,3.0
-29.085983,20.31932,1.0
52.61896,-23.34232,1.0
36.95233,42.440723,3.0
66.92565,-19.187418,3.0
44.95244,-1.3392811,1.0
32.593246,-26.704645,3.0
53.570232,33.956753,3.0
-58.85541,34.661285,4.0
-6.6391735,-56.068798,1.0
45.817333,-6.9588914,3.0
-0.97201765,49.500877,1.0
56.760025,16.038126,1.0
-15.710236,27.554811,4.0
-24.319063,-35.40324,
-1.7794404,-78.62958,4.0
1.406544,-84.98862,1.0
-60.721302,59.8907,1.0
-59.94494,41.681618,1.0
-50.752884,39.55864,4.0
37.43252,-16.24378,4.0
-59.426865,59.44318,1.0
81.01168,-1.1317806,1.0
79.79204,-4.3973036,3.0
24.133753,-44.428383,4.0
2.2479544,25.51576,1.0
52.792828,-35.00793,
-20.679499,-18.834856,5.0
-36.996685,44.168438,4.0
53.567616,46.440014,1.0
55.13327,37.276722,1.0
-54.48718,60.121544,1.0
38.75324,-46.071606,1.0
42.306385,0.43373063,5.0
-46.04084,60.482918,1.0
0.56925666,27.560167,1.0
59.356403,36.406868,4.0
4.866154,-63.12194,1.0
8.708287,-33.3792,1.0
55.79215,-29.480494,1.0
56.122948,-22.065804,1.0
9.875442,-17.901491,4.0
-31.726908,-49.031303,1.0
-28.575918,-48.890507,5.0
47.79662,-26.747456,1.0
32.53116,-51.400715,1.0
68.11131,-0.44640025,1.0
78.99577,-5.718856,1.0
-64.3024,64.571846,1.0
73.89122,20.655184,1.0
53.54431,45.285625,1.0
-35.38681,16.555033,3.0
57.781605,35.710052,4.0
-34.422222,30.50411,1.0
4.8200655,-81.86108,1.0
47.352837,-8.988579,1.0
-5.364717,50.52842,1.0
-49.792866,41.368153,3.0
-66.389114,57.257915,4.0
-29.681648,41.202938,4.0
42.52748,-44.4303,1.0
46.978676,-49.38104,1.0
-48.21433,41.489643,3.0
-44.170635,39.804794,4.0
11.547987,-84.13256,3.0
60.8664,24.544533,1.0
5.215418,-0.8043817,1.0
76.12988,-64.18005,4.0
47.84003,-12.685377,4.0
-51.248528,-46.262558,1.0
45.96247,-27.48144,1.0
56.686493,34.673393,3.0
-33.62172,38.11849,4.0
32.506042,-37.663548,4.0
75.79537,-61.018322,1.0
-21.253777,-16.647753,1.0
50.295094,-30.978785,
21.874123,-80.440674,1.0
29.572142,-1.5584884,3.0
22.025969,-7.5899196,3.0
57.67746,-18.138477,4.0
68.424324,-61.825523,
40.53874,-53.95442,1.0
19.840181,60.05537,1.0
22.713797,-44.51625,
-28.678833,-61.051525,1.0
-43.585625,51.877625,1.0
-37.73815,-54.129593,1.0
57.50634,40.309788,1.0
-4.400914,-62.62506,4.0
42.934437,-3.4898217,4.0
64.468864,-19.997625,3.0
32.8918,-61.868546,3.0
79.666016,-2.4030523,1.0
-27.73865,21.493647,3.0
-20.500198,46.645382,1.0
42.998013,-43.011017,3.0
53.454845,23.396776,1.0
-39.04484,62.585575,3.0
14.909999,2.3433669,1.0
-3.9140396,-48.916203,3.0
69.79966,-59.182983,
-51.83678,-43.47215,
10.510534,-66.44531,5.0
15.822366,6.064954,1.0
2.811362,63.51527,4.0
30.879686,-33.327435,3.0
5.119551,36.291447,3.0
30.599365,-61.404438,1.0
-28.635002,-36.352596,1.0
-40.46867,-67.173294,3.0
-45.07229,66.15863,1.0
68.603455,-6.2430525,4.0
67.21466,-2.5465026,1.0
15.422758,-39.555847,1.0
-47.215958,62.07998,5.0
9.032577,-18.618387,3.0
-49.2544,65.44487,1.0
-55.127472,63.37812,1.0
30.23283,4.1608896,1.0
64.24759,32.139366,3.0
-46.54618,53.800198,3.0
64.83407,32.886993,1.0
62.365623,-33.46613,1.0
-32.569714,17.993868,4.0
59.929432,14.633648,1.0
68.758064,19.174099,4.0
9.1127405,70.34517,1.0
16.064459,16.741018,1.0
-28.709585,28.984707,3.0
9.80188,-18.385536,3.0
-3.596105,5.5127106,1.0
-54.928623,54.581497,5.0
52.70285,36.65308,1.0
-3.657299,-50.66448,4.0
-34.072025,-15.195037,1.0
66.07795,33.126266,3.0
63.043026,-25.995129,1.0
61.59126,57.17461,1.0
-27.782764,36.16813,1.0
12.750989,-41.36673,1.0
4.167817,-82.057434,3.0
59.265045,-21.253693,1.0
-42.135376,-56.455887,1.0
54.720333,21.57715,4.0
-35.493824,31.22263,1.0
-66.22969,65.485,5.0
71.02882,18.97611,1.0
-39.919903,-15.734335,4.0
-41.307243,-55.27349,1.0
43.431038,0.30501682,3.0
-22.578331,-55.099495,1.0
15.990872,57.470123,1.0
-55.49756,54.198547,4.0
-51.60305,64.51286,5.0
-32.221535,37.604446,1.0
56.214573,-27.961218,1.0
-13.015864,-76.035965,1.0
-33.782063,-49.38528,1.0
13.149558,-14.188006,3.0
-49.95816,53.4256,1.0
-58.927326,62.597267,3.0
-39.038303,51.875595,1.0
55.37504,54.967907,4.0
-63.15497,-17.345634,
12.486761,-40.159668,1.0
55.524677,55.535202,4.0
6.6015816,-81.81428,4.0
69.87061,-8.658101,1.0
79.35794,2.1137784,3.0
42.89315,-15.832334,4.0
-61.668564,-16.956001,
59.288204,-33.171284,
-38.742367,63.626446,5.0
-60.433746,49.925465,3.0
-29.581871,-68.42183,3.0
-15.563478,12.3405285,1.0
48.33603,-25.254967,1.0
-62.005306,63.674366,1.0
-2.0372314,-9.534462,1.0
-35.081493,28.127293,3.0
69.27118,-18.854515,1.0
-19.144487,-33.39065,
27.642506,31.355373,4.0
-59.60751,64.0524,1.0
66.18485,44.96911,1.0
60.63033,10.4260435,1.0
41.488323,-50.321014,3.0
79.53679,2.7124264,1.0
-60.42096,60.663654,5.0
61.60773,-33.04643,1.0
-35.363388,-16.80111,3.0
83.20401,7.512319,1.0
-61.482132,61.292377,3.0
-50.618057,53.473705,5.0
-55.732727,60.187344,1.0
-40.28007,59.234486,3.0
-35.185566,24.386627,5.0
58.756557,20.544397,3.0
-47.09415,41.193443,1.0
-46.99124,66.635216,1.0
60.95934,48.616573,3.0
-28.690502,-61.887928,3.0
53.39862,45.853382,1.0
-17.048061,24.046343,1.0
12.931481,63.232025,1.0
26.848711,52.25142,5.0
-43.177135,-65.37936,1.0
-10.980752,-74.44441,1.0
62.254574,36.342503,1.0
-10.972226,-80.96345,4.0
-34.23891,60.53717,1.0
-28.295628,-61.054935,1.0
-55.816307,42.632347,3.0
-35.669487,66.20886,1.0
-55.028366,54.73139,1.0
16.246727,54.866554,1.0
-38.15731,52.23417,1.0
14.776228,41.26274,1.0
79.56785,19.112679,1.0
-39.42803,37.78239,1.0
-26.80223,27.686165,4.0
-40.74145,-6.4472404,1.0
56.7558,56.02028,5.0
-12.330726,-35.794514,1.0
-16.067114,66.94149,1.0
-36.99985,62.242924,1.0
0.45532718,-82.38177,1.0
8.948151,59.54353,5.0
60.83093,-32.954296,1.0
-51.176434,41.89191,1.0
-45.19115,51.747364,1.0
-34.28961,30.249563,1.0
-34.329456,35.876656,5.0
-20.858784,51.862473,1.0
-9.966289,2.9956422,
-34.912834,17.885628,1.0
0.14526491,51.672195,4.0
60.15773,29.770853,4.0
5.1506286,-0.84700036,1.0
-56.070385,39.786602,1.0
-6.180774,-0.40639707,5.0
-16.618944,20.895779,3.0
70.211655,49.646404,1.0
61.382717,51.62086,4.0
-38.958385,-56.73928,1.0
69.87221,18.97727,4.0
-62.66282,59.822014,5.0
10.605853,61.790985,1.0
0.8751639,-14.921503,1.0
-57.115566,43.262714,3.0
10.989646,12.153869,1.0
29.8457,-26.285696,3.0
-53.183315,39.242443,4.0
-19.677961,31.196358,1.0
-2.961047,-26.124079,4.0
52.68084,44.89587,1.0
26.163294,23.598925,1.0
62.19352,50.0232,4.0
-35.26841,-13.883105,1.0
8.683918,12.958262,1.0
-23.40665,25.731134,1.0
30.92807,-42.150616,1.0
72.7352,-62.65809,
9.77358,-2.9541702,1.0
66.647545,50.981815,1.0
8.856479,42.47862,4.0
-55.687992,-11.524644,4.0
-22.991472,60.541645,1.0
-52.01471,38.15814,1.0
-29.507383,-61.297783,1.0
-0.5517808,27.878452,3.0
-20.057825,-24.569164,4.0
25.64358,-27.357819,3.0
44.870113,-22.950647,4.0
-25.301052,32.60376,3.0
-30.527563,-69.3995,
57.13257,31.108799,4.0
70.91769,-18.573486,1.0
2.562362,-82.24999,1.0
-56.19853,41.78349,4.0
-4.8977404,-10.251118,1.0
-39.11571,55.644886,5.0
-16.819794,29.798508,1.0
-62.405975,61.14806,1.0
-56.37139,39.57422,4.0
29.836016,-61.20884,4.0
60.47332,25.413794,1.0
-0.30236685,40.78671,1.0
36.142353,-15.971344,1.0
-63.98124,61.205986,5.0
-63.0993,65.125534,1.0
-44.75754,66.20692,1.0
29.243917,3.4369977,1.0
62.93208,34.92083,1.0
-32.122955,-71.12789,1.0
72.658554,-59.84989,1.0
39.065968,-22.250189,4.0
-65.659195,66.38604,1.0
-25.638245,19.769098,4.0
-66.23513,57.2389,4.0
40.89326,-11.621213,3.0
-26.30348,4.844952,4.0
27.822626,11.17502,1.0
54.102226,39.429516,1.0
-9.38297,-83.32406,
-50.447563,40.2033,4.0
-47.88479,46.125813,1.0
-59.007668,41.937656,4.0
58.83643,-14.23981,5.0
70.24644,49.481094,1.0
-31.236393,33.601433,3.0
-34.362495,18.152208,1.0
-6.924669,-83.18969,4.0
16.52697,12.038715,3.0
71.60424,-7.42963,1.0
-25.227135,47.00073,1.0
-53.76412,40.23286,5.0
-33.835037,-49.425594,1.0
-62.1175,-17.06233,1.0
-34.596107,-50.810173,1.0
58.81529,-21.09623,3.0
8.417741,-85.860985,1.0
72.57865,33.204243,1.0
-29.377531,-56.939224,3.0
4.9338593,59.76983,1.0
-28.390432,-65.159454,1.0
-1.3391464,51.480537,1.0
55.798637,-34.053352,1.0
-51.155403,-48.7598,3.0
68.79199,-62.404736,
42.014626,-52.018116,1.0
79.722885,20.186361,3.0
-38.71932,-65.22019,1.0
-5.021359,-63.771423,1.0
74.64339,17.596676,3.0
21.462528,40.52645,3.0
9.838149,-46.14647,1.0
-51.783245,-53.3842,1.0
23.389095,-46.666454,1.0
-27.199883,30.167631,1.0
-16.969925,55.069138,3.0
-54.87056,53.693916,1.0
11.365269,-38.913082,4.0
-35.194824,-50.679,1.0
57.68736,17.57469,4.0
8.038287,71.24366,5.0
60.181404,37.414116,1.0
72.45998,-60.545715,4.0
-36.89237,26.281157,3.0
-41.969368,-57.38801,1.0
-28.722357,56.938713,4.0
-57.232635,51.555935,1.0
-39.55993,62.42501,5.0
6.8968334,-2.8939614,4.0
-19.971062,-52.94691,3.0
36.400665,15.828455,1.0
-31.761145,-51.675438,4.0
68.09512,17.526083,1.0
15.044732,14.2997,1.0
53.713024,22.812643,1.0
-38.637444,-67.60701,1.0
60.855854,-32.89748,
72.6467,19.186441,4.0
16.385172,-75.005135,1.0
81.59026,0.6601682,1.0
19.510963,41.630188,1.0
-60.804173,42.60048,1.0
47.18333,-49.60461,1.0
62.865276,10.589158,1.0
21.412851,29.353764,1.0
-68.42676,60.036148,5.0
36.797756,36.448162,4.0
29.9515,33.879177,1.0
-47.487545,41.64656,3.0
-12.059173,-78.725494,1.0
-38.68795,-56.3346,1.0
-46.841244,57.28152,4.0
-47.520454,-53.974537,
42.018505,-43.809242,4.0
-42.704727,65.39771,1.0
11.086432,60.779953,3.0
-40.0861,39.24394,4.0
5.351785,35.577946,1.0
45.819275,23.164995,4.0
13.845132,46.61838,1.0
70.25784,41.49906,4.0
12.660885,-39.28004,1.0
-21.72364,-7.8834143,4.0
-29.35382,-56.93182,1.0
-64.37948,61.48711,5.0
-47.56314,57.710934,1.0
15.853787,6.1754823,1.0
-10.653126,-79.18258,1.0
40.184578,-49.80879,3.0
31.287094,-2.401384,1.0
-27.040627,-60.332893,4.0
-34.687336,-53.8987,
-0.17404845,-70.10232,
-47.52792,-14.253136,3.0
81.470535,3.80558,1.0
-61.143623,63.560097,5.0
-7.812665,-72.99867,1.0
-25.040884,-53.750587,3.0
66.38602,42.79265,4.0
69.120605,-1.602839,3.0
-49.71504,59.35709,1.0
-0.4636552,-22.449993,1.0
11.692261,-83.29159,1.0
-31.911177,58.857227,4.0
11.772758,-85.34066,1.0
-20.922112,46.56988,1.0
71.66089,47.81499,1.0
73.582375,-9.114375,1.0
58.42222,31.501528,4.0
-0.261565,-2.6051862,4.0
-38.81622,31.06416,1.0
7.6587157,-46.088543,1.0
58.069572,38.63861,1.0
-60.07728,47.15196,5.0
-62.413933,64.28539,5.0
-50.372513,63.54278,5.0
76.919044,-4.993552,1.0
-0.6510328,-76.91675,3.0
31.735313,-10.857099,1.0
39.23003,-56.551937,3.0
-34.057564,18.444408,1.0
-4.7218866,-46.68043,1.0
-59.67627,63.005028,1.0
19.947422,55.77413,1.0
62.529755,35.733658,1.0
23.514984,-44.43556,1.0
-28.747421,36.463478,1.0
-60.668167,58.61554,5.0
-58.535522,62.023865,1.0
60.479668,55.53871,1.0
40.1974,-16.850983,1.0
60.721188,-19.991594,1.0
38.36526,-42.451717,4.0
42.14642,-53.824673,4.0
-30.693853,-53.597065,4.0
-55.653904,42.299984,4.0
9.429179,-36.91425,1.0
33.989437,-40.15727,4.0
-50.50095,42.17411,1.0
-52.2333,40.428467,3.0
-55.823853,63.2232,1.0
-59.178482,41.41899,1.0
-56.15704,-9.625438,4.0
60.807816,32.18625,1.0
37.681,-17.225214,4.0
56.51785,50.127,5.0
-28.440948,-47.60571,
-63.483017,67.47817,5.0
-17.162104,-32.367607,1.0
73.27549,16.833092,1.0
32.100567,-51.372654,4.0
-14.97056,52.905037,1.0
15.31347,51.57226,1.0
-50.943367,-47.69825,1.0
-6.375174,-46.105095,3.0
-59.744793,42.466923,4.0
-60.657032,50.078754,3.0
11.869073,-85.17831,1.0
-59.317078,62.287403,5.0
42.73434,-8.125288,3.0
62.84255,21.10094,1.0
-19.152088,52.133312,1.0
2.3236365,63.58351,4.0
-34.79863,27.08017,3.0
-67.31337,59.957817,5.0
-28.667345,-62.80291,3.0
-39.60849,54.34114,1.0
-36.87733,62.26643,1.0
-20.814983,-52.941063,3.0
46.072487,-49.517544,1.0
62.624622,-18.618818,3.0
27.159883,-35.144352,4.0
42.10858,-11.089136,1.0
-24.205854,-31.427868,3.0
-4.602788,-49.944324,1.0
57.434685,-35.54568,1.0
11.535701,-81.83074,4.0
41.75218,-56.863754,3.0
-44.9342,64.87459,5.0
-49.222965,60.424408,1.0
60.85059,37.377674,3.0
11.331582,-40.496574,1.0
4.101261,48.12759,4.0
8.645162,-82.93838,1.0
55.70385,40.276768,4.0
-27.298254,29.905933,1.0
36.71437,-49.55544,1.0
10.726225,-78.33278,3.0
-34.157246,38.34019,3.0
64.9279,31.266495,4.0
33.067722,-56.94376,4.0
-10.581118,-74.648155,3.0
40.354362,-11.829485,3.0
-44.03991,-61.0215,1.0
73.22763,-0.63930833,4.0
-0.07017937,-75.23052,3.0
-11.325185,-62.094795,1.0
46.535465,-49.451363,3.0
-14.843965,13.714231,4.0
-6.54455,-74.22043,4.0
1.4483914,-9.255326,4.0
74.31558,-5.1588902,
-60.252937,46.368458,5.0
29.022476,-47.02687,4.0
42.55872,-8.295964,3.0
-40.093956,-64.732254,1.0
13.263886,-39.640236,
62.34494,35.23241,4.0
65.81456,33.009808,3.0
71.06759,39.592255,1.0
-12.280886,23.551395,1.0
4.9740605,-24.878298,1.0
-59.13666,50.835674,5.0
42.737953,-46.287296,1.0
-25.10076,-31.585403,1.0
